时间,项目名称,当月值(亿千瓦时),同比增长(%),累计值(亿千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-05,第二产业用电量,4957.70,4.10,23643.20,4.90,23,2023-05-31 00:00:00,1,0,2024-07-20 16:00:27,0,2024-07-20 16:00:27,,,
2023-05,工业用电量,4881.30,4.10,23277.80,5.10,24,2023-05-31 00:00:00,1,0,2024-07-20 16:00:27,0,2024-07-20 16:00:27,,,
2023-04,第二产业用电量,4814.00,7.60,18632.00,5.00,25,2023-04-30 00:00:00,1,0,2024-07-20 16:00:27,0,2024-07-20 16:00:27,,,
2023-04,工业用电量,4740.00,7.70,18342.00,5.20,26,2023-04-30 00:00:00,1,0,2024-07-20 16:00:27,0,2024-07-20 16:00:27,,,
2023-03,第二产业用电量,5110.10,6.40,13817.10,4.20,27,2023-03-31 00:00:00,1,0,2024-07-20 16:00:27,0,2024-07-20 16:00:27,,,
2023-03,工业用电量,5031.00,6.50,13602.00,4.40,28,2023-03-31 00:00:00,1,0,2024-07-20 16:00:27,0,2024-07-20 16:00:27,,,
2023-02,第二产业用电量,,,8706.00,2.90,29,2023-02-28 00:00:00,1,0,2024-07-20 16:00:27,0,2024-07-20 16:00:27,,,
2023-02,工业用电量,,,8570.00,3.20,30,2023-02-28 00:00:00,1,0,2024-07-20 16:00:27,0,2024-07-20 16:00:27,,,
2022-12,第二产业用电量,,,57001.00,1.20,31,2022-12-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-11,第二产业用电量,4789.00,-1.00,51860.00,1.50,32,2022-11-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-11,工业用电量,4709.00,-0.90,50960.00,1.60,33,2022-11-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-10,第二产业用电量,4726.00,3.00,47086.40,1.70,34,2022-10-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-10,工业用电量,4650.00,3.20,46266.00,1.80,35,2022-10-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-09,第二产业用电量,4676.20,3.30,42363.60,1.60,36,2022-09-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-09,工业用电量,4597.00,3.60,41619.00,1.70,37,2022-09-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-08,第二产业用电量,5107.00,3.60,37674.00,1.40,38,2022-08-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-08,工业用电量,5007.00,3.70,37009.00,1.40,39,2022-08-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-07,第二产业用电量,5132.00,-0.10,32552.00,1.10,40,2022-07-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-07,工业用电量,5032.00,-0.10,31987.00,1.20,41,2022-07-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-06,第二产业用电量,4949.00,0.80,27415.00,1.30,42,2022-06-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-06,工业用电量,4864.00,0.80,26951.00,1.40,43,2022-06-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-05,第二产业用电量,4754.00,-0.50,22466.00,1.40,44,2022-05-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-05,工业用电量,4679.00,-0.40,22085.00,1.50,45,2022-05-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-04,第二产业用电量,4468.00,-1.40,17704.00,1.90,46,2022-04-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-04,工业用电量,4395.00,-1.20,17400.00,2.00,47,2022-04-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-03,第二产业用电量,4790.00,2.30,13214.00,3.00,48,2022-03-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-03,工业用电量,4713.00,2.10,12980.00,3.10,49,2022-03-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-02,第二产业用电量,3756.00,14.50,8413.00,3.40,50,2022-02-28 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2022-02,工业用电量,3693.00,14.70,8257.00,3.60,51,2022-02-28 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-12,第二产业用电量,,,56131.00,9.10,52,2021-12-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-12,工业用电量,,,55090.00,9.10,53,2021-12-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-11,第二产业用电量,4765.00,0.80,50255.00,10.20,54,2021-11-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-11,工业用电量,4679.00,0.80,49320.00,10.20,55,2021-11-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-10,第二产业用电量,4511.00,3.20,45490.00,11.30,56,2021-10-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-10,工业用电量,4429.00,3.10,44641.00,11.30,57,2021-10-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-09,第二产业用电量,4451.00,6.00,40980.00,12.30,58,2021-09-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-09,工业用电量,4361.00,6.00,40213.00,12.20,59,2021-09-30 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-08,第二产业用电量,4851.00,0.60,36529.00,13.10,60,2021-08-31 00:00:00,1,0,2024-07-20 16:00:31,0,2024-07-20 16:00:31,,,
2021-08,工业用电量,4753.00,0.60,35852.00,13.10,61,2021-08-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-07,第二产业用电量,5068.00,9.30,31678.00,15.30,62,2021-07-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-07,工业用电量,4972.00,9.20,31099.00,15.20,63,2021-07-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-06,第二产业用电量,4832.00,8.50,26610.00,16.60,64,2021-06-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-06,工业用电量,4747.00,8.50,26127.00,16.50,65,2021-06-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-05,第二产业用电量,4705.00,11.50,21779.00,18.60,66,2021-05-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-05,工业用电量,4624.00,11.60,21381.00,18.50,67,2021-05-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-04,第二产业用电量,4451.00,12.30,17074.00,20.70,68,2021-04-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-04,工业用电量,4371.00,12.10,16757.00,20.50,69,2021-04-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-03,第二产业用电量,4615.00,21.20,12625.00,24.10,70,2021-03-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-03,工业用电量,4547.00,20.80,12388.00,23.90,71,2021-03-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-02,第二产业用电量,3218.00,22.50,8012.00,25.80,72,2021-02-28 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2021-02,工业用电量,3157.00,22.40,7843.00,25.70,73,2021-02-28 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-12,第二产业用电量,,,51215.00,2.50,74,2020-12-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-12,工业用电量,,,50297.00,2.50,75,2020-12-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-11,第二产业用电量,4679.00,9.90,45033.00,2.10,76,2020-11-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-11,工业用电量,4596.00,9.90,44215.00,2.10,77,2020-11-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-10,第二产业用电量,4315.00,7.70,40340.00,1.20,78,2020-10-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-10,工业用电量,4239.00,7.60,39604.00,1.20,79,2020-10-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-09,第二产业用电量,4108.00,8.60,36025.00,0.50,80,2020-09-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-09,工业用电量,4023.00,8.70,35365.00,0.50,81,2020-09-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-08,第二产业用电量,4804.00,9.90,31914.00,-0.50,82,2020-08-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-08,工业用电量,4709.00,9.90,31339.00,-0.50,83,2020-08-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-07,第二产业用电量,4593.00,-0.70,27111.00,-2.10,84,2020-07-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-07,工业用电量,4508.00,-0.90,26632.00,-2.10,85,2020-07-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-06,第二产业用电量,4412.00,4.30,22510.00,-2.50,86,2020-06-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-06,工业用电量,4334.00,4.20,22116.00,-2.40,87,2020-06-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-05,第二产业用电量,4176.00,2.90,18098.00,-4.00,88,2020-05-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-05,工业用电量,4101.00,2.80,17782.00,-3.90,89,2020-05-31 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-04,第二产业用电量,3904.00,1.30,13884.00,-6.10,90,2020-04-30 00:00:00,1,0,2024-07-20 16:00:35,0,2024-07-20 16:00:35,,,
2020-04,工业用电量,3839.00,1.50,13641.00,-6.10,91,2020-04-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2020-03,第二产业用电量,3750.00,-3.10,9971.00,-8.80,92,2020-03-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2020-03,工业用电量,3708.00,-2.80,9794.00,-8.70,93,2020-03-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2020-02,第二产业用电量,2523.00,-14.60,6221.00,-12.00,94,2020-02-29 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2020-02,工业用电量,2456.00,-12.90,5963.00,-11.40,95,2020-02-29 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-12,第二产业用电量,,,49362.00,3.10,96,2019-12-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-12,工业用电量,,,48473.00,2.90,97,2019-12-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-11,第二产业用电量,4256.00,3.60,44127.00,3.00,98,2019-11-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-11,工业用电量,4181.00,3.50,43325.00,2.90,99,2019-11-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-10,第二产业用电量,4008.00,3.40,39867.00,3.00,100,2019-10-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-10,工业用电量,3938.00,3.30,39142.00,2.80,101,2019-10-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-09,第二产业用电量,3774.00,3.60,35857.00,3.00,102,2019-09-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-09,工业用电量,3694.00,3.40,35201.00,2.80,103,2019-09-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-08,第二产业用电量,4370.00,4.30,32083.00,3.00,104,2019-08-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-08,工业用电量,4284.00,4.10,31507.00,2.80,105,2019-08-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-07,第二产业用电量,4626.00,1.20,27712.00,2.80,106,2019-07-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-07,工业用电量,4550.00,1.00,27223.00,2.60,107,2019-07-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-06,第二产业用电量,4238.00,4.90,23091.00,3.10,108,2019-06-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-06,工业用电量,4167.00,4.80,22679.00,2.90,109,2019-06-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-05,第二产业用电量,4064.00,0.70,18855.00,2.70,110,2019-05-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-05,工业用电量,3996.00,0.50,18513.00,2.50,111,2019-05-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-04,第二产业用电量,3852.00,4.00,14792.00,3.20,112,2019-04-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-04,工业用电量,3784.00,3.80,14519.00,3.00,113,2019-04-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-03,第二产业用电量,3884.00,6.30,10945.00,3.00,114,2019-03-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-03,工业用电量,3830.00,6.10,10740.00,2.80,115,2019-03-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-02,第二产业用电量,2942.00,6.50,7059.00,1.20,116,2019-02-28 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2019-02,工业用电量,2881.00,6.70,6908.00,1.00,117,2019-02-28 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2018-12,第二产业用电量,,,47235.00,7.20,118,2018-12-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2018-12,工业用电量,,,46456.00,7.10,119,2018-12-31 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2018-11,第二产业用电量,4109.00,6.00,42684.00,7.10,120,2018-11-30 00:00:00,1,0,2024-07-20 16:00:37,0,2024-07-20 16:00:37,,,
2018-11,工业用电量,4042.00,5.80,41983.00,7.00,121,2018-11-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-10,第二产业用电量,3850.00,6.20,38575.00,7.20,122,2018-10-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-10,工业用电量,3787.00,6.10,37942.00,7.10,123,2018-10-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-09,第二产业用电量,3623.00,7.00,34714.00,7.30,124,2018-09-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-09,工业用电量,3550.00,6.80,34143.00,7.20,125,2018-09-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-08,第二产业用电量,4183.00,8.90,31069.00,7.30,126,2018-08-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-08,工业用电量,4106.00,8.80,30571.00,7.20,127,2018-08-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-07,第二产业用电量,4557.00,4.60,26883.00,7.00,128,2018-07-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-07,工业用电量,4490.00,4.50,26463.00,7.00,129,2018-07-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-06,第二产业用电量,4037.00,6.60,22336.00,7.60,130,2018-06-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-06,工业用电量,3976.00,6.60,21984.00,7.50,131,2018-06-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-06,轻工业用电量,,,,,132,2018-06-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-06,重工业用电量,,,,,133,2018-06-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-05,第二产业用电量,4031.00,10.90,18295.00,7.70,134,2018-05-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-05,工业用电量,3972.00,10.90,18003.00,7.70,135,2018-05-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-05,轻工业用电量,,,,,136,2018-05-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-05,重工业用电量,,,,,137,2018-05-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-04,第二产业用电量,3698.00,7.20,14252.00,6.90,138,2018-04-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-04,工业用电量,3641.00,7.30,14020.00,6.70,139,2018-04-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-04,轻工业用电量,,,,,140,2018-04-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-04,重工业用电量,,,,,141,2018-04-30 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-03,第二产业用电量,3584.00,-1.60,10583.00,6.70,142,2018-03-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-03,工业用电量,3534.00,-1.40,10379.00,6.50,143,2018-03-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-03,轻工业用电量,,,,,144,2018-03-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-03,重工业用电量,,,,,145,2018-03-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-02,第二产业用电量,,,6999.00,11.50,146,2018-02-28 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-02,工业用电量,,,6845.00,11.20,147,2018-02-28 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-02,轻工业用电量,,,,,148,2018-02-28 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2018-02,重工业用电量,,,,,149,2018-02-28 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2017-12,第二产业用电量,,,44413.00,5.50,150,2017-12-31 00:00:00,1,0,2024-07-20 16:00:41,0,2024-07-20 16:00:41,,,
2017-12,工业用电量,,,43624.00,5.50,151,2017-12-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-12,轻工业用电量,,,7493.00,7.00,152,2017-12-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-12,重工业用电量,,,36131.00,5.20,153,2017-12-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-11,第二产业用电量,3903.00,3.50,40185.00,5.50,154,2017-11-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-11,工业用电量,3836.00,3.50,39473.00,5.40,155,2017-11-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-11,轻工业用电量,644.00,3.80,6830.00,7.10,156,2017-11-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-11,重工业用电量,3192.00,3.40,32643.00,5.10,157,2017-11-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-10,第二产业用电量,3650.00,3.00,36280.00,5.70,158,2017-10-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-10,工业用电量,3587.00,2.90,35634.00,5.70,159,2017-10-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-10,轻工业用电量,628.00,7.70,6187.00,7.40,160,2017-10-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-10,重工业用电量,2958.00,1.90,29447.00,5.30,161,2017-10-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-09,第二产业用电量,3421.00,5.10,32630.00,6.00,162,2017-09-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-09,工业用电量,3351.00,5.00,32048.00,6.00,163,2017-09-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-09,轻工业用电量,649.00,9.30,5558.00,7.40,164,2017-09-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-09,重工业用电量,2702.00,4.10,26489.00,5.70,165,2017-09-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-08,第二产业用电量,3890.00,2.60,29209.00,6.10,166,2017-08-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-08,工业用电量,3812.00,2.40,28697.00,6.10,167,2017-08-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-08,轻工业用电量,710.00,8.60,4910.00,7.20,168,2017-08-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-08,重工业用电量,3102.00,1.00,23787.00,5.90,169,2017-08-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-07,第二产业用电量,4363.00,9.70,25317.00,6.70,170,2017-07-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-07,工业用电量,4294.00,9.70,24884.00,6.70,171,2017-07-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-07,轻工业用电量,707.00,9.70,4199.00,6.90,172,2017-07-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-07,重工业用电量,3586.00,9.70,20685.00,6.60,173,2017-07-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-06,第二产业用电量,3823.00,5.40,20954.00,6.10,174,2017-06-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
